learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.021209717,0.846343994,0.92880249,N/A,No Rating Submission
1,4,1,0.238,0.877,0.163,0.898101807,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.320373535,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.41619873,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.146911621,0.399963379,0.928039551,N/A,No Rating Submission
2,8,1,0.201,0.881,0.16,0.492950439,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.240905762,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.620513916,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.463989258,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.887573242,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.669433594,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.135040283,0.591400146,0.568817139,N/A,No Rating Submission
3,10,0,0.215,0.875,0.15,0.06161499,0.295471191,0.358978271,N/A,No Rating Submission
3,10,1,0.215,0.875,0.15,0.749420166,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.964630127,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.328308105,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.259338379,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.595306396,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.273773193,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.147003174,0.367858887,0.916931152,N/A,No Rating Submission
3,10,8,0.215,0.875,0.15,0.815032959,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.767333984,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.739715576,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.298461914,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.629364014,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.398468018,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.670532227,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.530578613,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.386322021,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.867675781,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.677307129,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.919342041,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.977355957,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.321960449,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.368621826,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.698791504,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.019866943,0.297241211,0.826385498,N/A,No Rating Submission
5,9,2,0.22,0.871,0.172,0.686126709,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.867095947,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.673736572,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.315063477,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.071289063,0.880584717,N/A,N/A,No Recommendation Follow
5,9,7,0.22,0.871,0.172,0.057617188,0.252838135,0.938323975,N/A,No Rating Submission
5,9,8,0.22,0.871,0.172,0.220733643,N/A,N/A,N/A,No Recommendation Request
