learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.02121
1,4,0,0.238,0.877,0.163,0.846344
1,4,0,0.238,0.877,0.163,0.928802
1,4,1,0.238,0.877,0.163,0.898102
1,4,2,0.238,0.877,0.163,0.320374
1,4,3,0.238,0.877,0.163,0.416199
2,8,0,0.201,0.881,0.16,0.146912
2,8,0,0.201,0.881,0.16,0.399963
2,8,0,0.201,0.881,0.16,0.92804
2,8,1,0.201,0.881,0.16,0.49295
2,8,2,0.201,0.881,0.16,0.240906
2,8,3,0.201,0.881,0.16,0.620514
2,8,4,0.201,0.881,0.16,0.463989
2,8,5,0.201,0.881,0.16,0.887573
2,8,6,0.201,0.881,0.16,0.669434
2,8,7,0.201,0.881,0.16,0.13504
2,8,7,0.201,0.881,0.16,0.5914
2,8,7,0.201,0.881,0.16,0.568817
3,10,0,0.215,0.875,0.15,0.061615
3,10,0,0.215,0.875,0.15,0.295471
3,10,0,0.215,0.875,0.15,0.358978
3,10,1,0.215,0.875,0.15,0.74942
3,10,2,0.215,0.875,0.15,0.96463
3,10,3,0.215,0.875,0.15,0.328308
3,10,4,0.215,0.875,0.15,0.259338
3,10,5,0.215,0.875,0.15,0.595306
3,10,6,0.215,0.875,0.15,0.273773
3,10,7,0.215,0.875,0.15,0.147003
3,10,7,0.215,0.875,0.15,0.367859
3,10,7,0.215,0.875,0.15,0.916931
3,10,8,0.215,0.875,0.15,0.815033
3,10,9,0.215,0.875,0.15,0.767334
4,13,0,0.229,0.865,0.154,0.739716
4,13,1,0.229,0.865,0.154,0.298462
4,13,2,0.229,0.865,0.154,0.629364
4,13,3,0.229,0.865,0.154,0.398468
4,13,4,0.229,0.865,0.154,0.670532
4,13,5,0.229,0.865,0.154,0.530579
4,13,6,0.229,0.865,0.154,0.386322
4,13,7,0.229,0.865,0.154,0.867676
4,13,8,0.229,0.865,0.154,0.677307
4,13,9,0.229,0.865,0.154,0.919342
4,13,10,0.229,0.865,0.154,0.977356
4,13,11,0.229,0.865,0.154,0.32196
4,13,12,0.229,0.865,0.154,0.368622
5,9,0,0.22,0.871,0.172,0.698792
5,9,1,0.22,0.871,0.172,0.019867
5,9,1,0.22,0.871,0.172,0.297241
5,9,1,0.22,0.871,0.172,0.826385
5,9,2,0.22,0.871,0.172,0.686127
5,9,3,0.22,0.871,0.172,0.867096
5,9,4,0.22,0.871,0.172,0.673737
5,9,5,0.22,0.871,0.172,0.315063
5,9,6,0.22,0.871,0.172,0.071289
5,9,6,0.22,0.871,0.172,0.880585
5,9,7,0.22,0.871,0.172,0.057617
5,9,7,0.22,0.871,0.172,0.252838
5,9,7,0.22,0.871,0.172,0.938324
5,9,8,0.22,0.871,0.172,0.220734
6,19,0,0.22,0.863,0.181,0.082397
6,19,0,0.22,0.863,0.181,0.405487
6,19,0,0.22,0.863,0.181,0.409393
6,19,1,0.22,0.863,0.181,0.314301
6,19,2,0.22,0.863,0.181,0.620697
6,19,3,0.22,0.863,0.181,0.668732
6,19,4,0.22,0.863,0.181,0.497833
6,19,5,0.22,0.863,0.181,0.735077
6,19,6,0.22,0.863,0.181,0.552277
6,19,7,0.22,0.863,0.181,0.703735
6,19,8,0.22,0.863,0.181,0.287384
6,19,9,0.22,0.863,0.181,0.442108
6,19,10,0.22,0.863,0.181,0.100067
6,19,10,0.22,0.863,0.181,0.363434
6,19,10,0.22,0.863,0.181,0.781189
6,19,11,0.22,0.863,0.181,0.618042
6,19,12,0.22,0.863,0.181,0.523529
6,19,13,0.22,0.863,0.181,0.433685
6,19,14,0.22,0.863,0.181,0.360016
6,19,15,0.22,0.863,0.181,0.607452
6,19,16,0.22,0.863,0.181,0.722443
6,19,17,0.22,0.863,0.181,0.273987
6,19,18,0.22,0.863,0.181,0.291779
7,8,0,0.209,0.866,0.153,0.822357
7,8,1,0.209,0.866,0.153,0.226013
7,8,2,0.209,0.866,0.153,0.166595
7,8,2,0.209,0.866,0.153,0.02771
7,8,2,0.209,0.866,0.153,0.70929
7,8,3,0.209,0.866,0.153,0.817566
7,8,4,0.209,0.866,0.153,0.112183
7,8,4,0.209,0.866,0.153,0.38266
7,8,4,0.209,0.866,0.153,0.412842
7,8,5,0.209,0.866,0.153,0.758789
7,8,6,0.209,0.866,0.153,0.918152
7,8,7,0.209,0.866,0.153,0.238312
8,10,0,0.223,0.887,0.165,0.660156
8,10,1,0.223,0.887,0.165,0.469818
8,10,2,0.223,0.887,0.165,0.390686
8,10,3,0.223,0.887,0.165,0.014587
8,10,3,0.223,0.887,0.165,0.489807
8,10,3,0.223,0.887,0.165,0.092255
8,10,3,0.223,0.887,0.165,0.246429
8,10,4,0.223,0.887,0.165,0.463806
8,10,5,0.223,0.887,0.165,0.436859
8,10,6,0.223,0.887,0.165,0.514526
8,10,7,0.223,0.887,0.165,0.368805
8,10,8,0.223,0.887,0.165,0.9216
8,10,9,0.223,0.887,0.165,0.659546
9,13,0,0.199,0.871,0.156,0.35199
9,13,1,0.199,0.871,0.156,0.750702
9,13,2,0.199,0.871,0.156,0.983643
9,13,3,0.199,0.871,0.156,0.244995
9,13,4,0.199,0.871,0.156,0.030609
9,13,4,0.199,0.871,0.156,0.20108
9,13,4,0.199,0.871,0.156,0.686523
9,13,5,0.199,0.871,0.156,0.745697
9,13,6,0.199,0.871,0.156,0.671783
9,13,7,0.199,0.871,0.156,0.281799
9,13,8,0.199,0.871,0.156,0.83139
9,13,9,0.199,0.871,0.156,0.759369
9,13,10,0.199,0.871,0.156,0.341797
9,13,11,0.199,0.871,0.156,0.473328
9,13,12,0.199,0.871,0.156,0.541473
10,7,0,0.2,0.876,0.158,0.088318
10,7,0,0.2,0.876,0.158,0.859772
10,7,0,0.2,0.876,0.158,0.357178
10,7,1,0.2,0.876,0.158,0.286743
10,7,2,0.2,0.876,0.158,0.025665
10,7,2,0.2,0.876,0.158,0.883759
10,7,3,0.2,0.876,0.158,0.966949
10,7,4,0.2,0.876,0.158,0.024506
10,7,4,0.2,0.876,0.158,0.872711
10,7,4,0.2,0.876,0.158,0.936859
10,7,5,0.2,0.876,0.158,0.676636
10,7,6,0.2,0.876,0.158,0.33429
11,2,0,0.194,0.867,0.189,0.736511
11,2,1,0.194,0.867,0.189,0.353577
12,19,0,0.221,0.877,0.142,0.674347
12,19,1,0.221,0.877,0.142,0.842773
12,19,2,0.221,0.877,0.142,0.10968
12,19,2,0.221,0.877,0.142,0.101715
12,19,2,0.221,0.877,0.142,0.275818
12,19,3,0.221,0.877,0.142,0.303223
12,19,4,0.221,0.877,0.142,0.880005
12,19,5,0.221,0.877,0.142,0.270081
12,19,6,0.221,0.877,0.142,0.332458
12,19,7,0.221,0.877,0.142,0.053375
12,19,7,0.221,0.877,0.142,0.174927
12,19,7,0.221,0.877,0.142,0.04834
12,19,7,0.221,0.877,0.142,0.44574
12,19,8,0.221,0.877,0.142,0.068939
12,19,8,0.221,0.877,0.142,0.3526
12,19,8,0.221,0.877,0.142,0.879669
12,19,9,0.221,0.877,0.142,0.495758
12,19,10,0.221,0.877,0.142,0.023712
12,19,10,0.221,0.877,0.142,0.967377
12,19,11,0.221,0.877,0.142,0.185394
12,19,11,0.221,0.877,0.142,0.316071
12,19,11,0.221,0.877,0.142,0.087982
12,19,11,0.221,0.877,0.142,0.448853
12,19,12,0.221,0.877,0.142,0.057861
12,19,12,0.221,0.877,0.142,0.182953
12,19,12,0.221,0.877,0.142,0.919525
12,19,13,0.221,0.877,0.142,0.226959
12,19,14,0.221,0.877,0.142,0.712158
12,19,15,0.221,0.877,0.142,0.890808
12,19,16,0.221,0.877,0.142,0.085571
12,19,16,0.221,0.877,0.142,0.428131
12,19,16,0.221,0.877,0.142,0.388641
12,19,17,0.221,0.877,0.142,0.656006
12,19,18,0.221,0.877,0.142,0.132538
12,19,18,0.221,0.877,0.142,0.063995
12,19,18,0.221,0.877,0.142,0.07254
12,19,18,0.221,0.877,0.142,0.958099
13,8,0,0.232,0.87,0.181,0.05661
13,8,0,0.232,0.87,0.181,0.385437
13,8,0,0.232,0.87,0.181,0.318787
13,8,1,0.232,0.87,0.181,0.313232
13,8,2,0.232,0.87,0.181,0.941071
13,8,3,0.232,0.87,0.181,0.001556
13,8,3,0.232,0.87,0.181,0.878815
13,8,4,0.232,0.87,0.181,0.968323
13,8,5,0.232,0.87,0.181,0.556366
13,8,6,0.232,0.87,0.181,0.189636
13,8,6,0.232,0.87,0.181,0.663879
13,8,6,0.232,0.87,0.181,0.31665
13,8,7,0.232,0.87,0.181,0.47699
14,7,0,0.219,0.871,0.161,0.993652
14,7,1,0.219,0.871,0.161,0.794403
14,7,2,0.219,0.871,0.161,0.810455
14,7,3,0.219,0.871,0.161,0.18985
14,7,3,0.219,0.871,0.161,0.827179
14,7,3,0.219,0.871,0.161,0.01651
14,7,3,0.219,0.871,0.161,0.628601
14,7,4,0.219,0.871,0.161,0.245941
14,7,5,0.219,0.871,0.161,0.200104
14,7,5,0.219,0.871,0.161,0.451721
14,7,5,0.219,0.871,0.161,0.666656
14,7,6,0.219,0.871,0.161,0.81543
15,15,0,0.218,0.879,0.17,0.385651
15,15,1,0.218,0.879,0.17,0.669525
15,15,2,0.218,0.879,0.17,0.728546
15,15,3,0.218,0.879,0.17,0.915833
15,15,4,0.218,0.879,0.17,0.792908
15,15,5,0.218,0.879,0.17,0.894836
15,15,6,0.218,0.879,0.17,0.491913
15,15,7,0.218,0.879,0.17,0.391754
15,15,8,0.218,0.879,0.17,0.377533
15,15,9,0.218,0.879,0.17,0.760498
15,15,10,0.218,0.879,0.17,0.389709
15,15,11,0.218,0.879,0.17,0.605591
15,15,12,0.218,0.879,0.17,0.037048
15,15,12,0.218,0.879,0.17,0.480438
15,15,12,0.218,0.879,0.17,0.37204
15,15,13,0.218,0.879,0.17,0.802704
15,15,14,0.218,0.879,0.17,0.460419
16,8,0,0.201,0.854,0.167,0.834564
16,8,1,0.201,0.854,0.167,0.506348
16,8,2,0.201,0.854,0.167,0.562134
16,8,3,0.201,0.854,0.167,0.063477
16,8,3,0.201,0.854,0.167,0.713287
16,8,3,0.201,0.854,0.167,0.004272
16,8,4,0.201,0.854,0.167,0.597839
16,8,5,0.201,0.854,0.167,0.36499
16,8,6,0.201,0.854,0.167,0.859161
16,8,7,0.201,0.854,0.167,0.503693
17,16,0,0.22,0.885,0.159,0.406281
17,16,1,0.22,0.885,0.159,0.368317
17,16,2,0.22,0.885,0.159,0.65271
17,16,3,0.22,0.885,0.159,0.110016
17,16,3,0.22,0.885,0.159,0.627014
17,16,3,0.22,0.885,0.159,0.881073
17,16,4,0.22,0.885,0.159,0.435974
17,16,5,0.22,0.885,0.159,0.807709
17,16,6,0.22,0.885,0.159,0.986176
17,16,7,0.22,0.885,0.159,0.752655
17,16,8,0.22,0.885,0.159,0.188507
17,16,8,0.22,0.885,0.159,0.363831
17,16,8,0.22,0.885,0.159,0.516052
17,16,9,0.22,0.885,0.159,0.286469
17,16,10,0.22,0.885,0.159,0.967133
17,16,11,0.22,0.885,0.159,0.087677
17,16,11,0.22,0.885,0.159,0.80719
17,16,11,0.22,0.885,0.159,0.163544
17,16,12,0.22,0.885,0.159,0.653839
17,16,13,0.22,0.885,0.159,0.35257
17,16,14,0.22,0.885,0.159,0.375427
17,16,15,0.22,0.885,0.159,0.441315
18,10,0,0.213,0.871,0.173,0.437561
18,10,1,0.213,0.871,0.173,0.671356
18,10,2,0.213,0.871,0.173,0.827606
18,10,3,0.213,0.871,0.173,0.806
18,10,4,0.213,0.871,0.173,0.31955
18,10,5,0.213,0.871,0.173,0.889526
18,10,6,0.213,0.871,0.173,0.351715
18,10,7,0.213,0.871,0.173,0.467285
18,10,8,0.213,0.871,0.173,0.991455
18,10,9,0.213,0.871,0.173,0.457184
19,5,0,0.203,0.874,0.147,0.374329
19,5,1,0.203,0.874,0.147,0.126801
19,5,1,0.203,0.874,0.147,0.553864
19,5,1,0.203,0.874,0.147,0.954193
19,5,2,0.203,0.874,0.147,0.087616
19,5,2,0.203,0.874,0.147,0.325287
19,5,2,0.203,0.874,0.147,0.279266
19,5,3,0.203,0.874,0.147,0.095276
19,5,3,0.203,0.874,0.147,0.187866
19,5,3,0.203,0.874,0.147,0.596741
19,5,4,0.203,0.874,0.147,0.548553
20,16,0,0.203,0.875,0.159,0.426941
20,16,1,0.203,0.875,0.159,0.483185
20,16,2,0.203,0.875,0.159,0.13382
20,16,2,0.203,0.875,0.159,0.316803
20,16,2,0.203,0.875,0.159,0.457397
20,16,3,0.203,0.875,0.159,0.313263
20,16,4,0.203,0.875,0.159,0.729034
20,16,5,0.203,0.875,0.159,0.810791
20,16,6,0.203,0.875,0.159,0.15799
20,16,6,0.203,0.875,0.159,0.644562
20,16,6,0.203,0.875,0.159,0.914459
20,16,7,0.203,0.875,0.159,0.240356
20,16,8,0.203,0.875,0.159,0.468781
20,16,9,0.203,0.875,0.159,0.171814
20,16,9,0.203,0.875,0.159,0.20813
20,16,9,0.203,0.875,0.159,0.391693
20,16,10,0.203,0.875,0.159,0.292206
20,16,11,0.203,0.875,0.159,0.448395
20,16,12,0.203,0.875,0.159,0.089294
20,16,12,0.203,0.875,0.159,0.348724
20,16,12,0.203,0.875,0.159,0.712311
20,16,13,0.203,0.875,0.159,0.71048
20,16,14,0.203,0.875,0.159,0.724304
20,16,15,0.203,0.875,0.159,0.065125
20,16,15,0.203,0.875,0.159,0.079041
20,16,15,0.203,0.875,0.159,0.223206
21,6,0,0.224,0.868,0.161,0.936737
21,6,1,0.224,0.868,0.161,0.238922
21,6,2,0.224,0.868,0.161,0.842468
21,6,3,0.224,0.868,0.161,0.907501
21,6,4,0.224,0.868,0.161,0.898834
21,6,5,0.224,0.868,0.161,0.121643
21,6,5,0.224,0.868,0.161,0.284088
21,6,5,0.224,0.868,0.161,0.525085
22,11,0,0.213,0.886,0.179,0.031219
22,11,0,0.213,0.886,0.179,0.18689
22,11,0,0.213,0.886,0.179,0.381165
22,11,1,0.213,0.886,0.179,0.356354
22,11,2,0.213,0.886,0.179,0.949066
22,11,3,0.213,0.886,0.179,0.242462
22,11,4,0.213,0.886,0.179,0.988403
22,11,5,0.213,0.886,0.179,0.554901
22,11,6,0.213,0.886,0.179,0.55545
22,11,7,0.213,0.886,0.179,0.418701
22,11,8,0.213,0.886,0.179,0.281616
22,11,9,0.213,0.886,0.179,0.8349
22,11,10,0.213,0.886,0.179,0.565918
23,1,0,0.201,0.886,0.163,0.137085
23,1,0,0.201,0.886,0.163,0.399384
23,1,0,0.201,0.886,0.163,0.391113
24,12,0,0.204,0.882,0.181,0.742218
24,12,1,0.204,0.882,0.181,0.596069
24,12,2,0.204,0.882,0.181,0.715363
24,12,3,0.204,0.882,0.181,0.792816
24,12,4,0.204,0.882,0.181,0.328247
24,12,5,0.204,0.882,0.181,0.977295
24,12,6,0.204,0.882,0.181,0.798309
24,12,7,0.204,0.882,0.181,0.982849
24,12,8,0.204,0.882,0.181,0.403381
24,12,9,0.204,0.882,0.181,0.963501
24,12,10,0.204,0.882,0.181,0.501953
24,12,11,0.204,0.882,0.181,0.423767
25,15,0,0.222,0.878,0.162,0.825623
25,15,1,0.222,0.878,0.162,0.733032
25,15,2,0.222,0.878,0.162,0.205994
25,15,2,0.222,0.878,0.162,0.181519
25,15,2,0.222,0.878,0.162,0.152985
25,15,3,0.222,0.878,0.162,0.43161
25,15,4,0.222,0.878,0.162,0.990295
