learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.525482178,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.282928467,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.292572021,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.543914795,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.679473877,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.307189941,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.68963623,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.933746338,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.081695557,0.377990723,0.541168213,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.438720703,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.969604492,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.49395752,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.034881592,0.400970459,0.366424561,N/A,No Rating Submission
3,10,1,0.215,0.875,0.15,0.418334961,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.974151611,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.143463135,0.087036133,0.026611328,2,
3,10,4,0.215,0.875,0.15,0.852813721,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.633972168,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.959350586,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.542785645,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.202789307,0.299499512,0.916015625,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.406677246,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.923675537,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.048461914,0.955230713,N/A,N/A,No Recommendation Follow
4,13,2,0.229,0.865,0.154,0.880432129,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.479187012,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.819519043,N/A,N/A,N/A,No Recommendation Request
4,13,5,0.229,0.865,0.154,0.251708984,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.457885742,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.305969238,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.311645508,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.019226074,0.931518555,N/A,N/A,No Recommendation Follow
4,13,10,0.229,0.865,0.154,0.893127441,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.626312256,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.894592285,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.369384766,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.732940674,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.858947754,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.017120361,0.468292236,0.764923096,N/A,No Rating Submission
5,9,4,0.22,0.871,0.172,0.25769043,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.149047852,0.227111816,0.233520508,N/A,No Rating Submission
5,9,6,0.22,0.871,0.172,0.190490723,0.854522705,0.33404541,N/A,No Rating Submission
