learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.138672
1,4,0,0.238,0.877,0.163,0.216309
1,4,0,0.238,0.877,0.163,0.856689
1,4,1,0.238,0.877,0.163,0.803253
1,4,2,0.238,0.877,0.163,0.507324
1,4,3,0.238,0.877,0.163,0.806061
2,8,0,0.201,0.881,0.16,0.069183
2,8,0,0.201,0.881,0.16,0.600006
2,8,0,0.201,0.881,0.16,0.15564
2,8,0,0.201,0.881,0.16,0.843964
2,8,1,0.201,0.881,0.16,0.184937
2,8,1,0.201,0.881,0.16,0.47583
2,8,1,0.201,0.881,0.16,0.601807
2,8,2,0.201,0.881,0.16,0.564667
2,8,3,0.201,0.881,0.16,0.174927
2,8,3,0.201,0.881,0.16,0.763885
2,8,3,0.201,0.881,0.16,0.022369
2,8,3,0.201,0.881,0.16,0.048981
2,8,4,0.201,0.881,0.16,0.287323
2,8,5,0.201,0.881,0.16,0.350952
2,8,6,0.201,0.881,0.16,0.528198
2,8,7,0.201,0.881,0.16,0.048187
2,8,7,0.201,0.881,0.16,0.054077
2,8,7,0.201,0.881,0.16,0.770142
3,10,0,0.215,0.875,0.15,0.67511
3,10,1,0.215,0.875,0.15,0.876099
3,10,2,0.215,0.875,0.15,0.904694
3,10,3,0.215,0.875,0.15,0.806427
3,10,4,0.215,0.875,0.15,0.193146
3,10,4,0.215,0.875,0.15,0.551147
3,10,4,0.215,0.875,0.15,0.469482
3,10,5,0.215,0.875,0.15,0.499603
3,10,6,0.215,0.875,0.15,0.617371
3,10,7,0.215,0.875,0.15,0.114136
3,10,7,0.215,0.875,0.15,0.837372
3,10,7,0.215,0.875,0.15,0.61554
3,10,8,0.215,0.875,0.15,0.401611
3,10,9,0.215,0.875,0.15,0.340576
4,13,0,0.229,0.865,0.154,0.988464
4,13,1,0.229,0.865,0.154,0.531006
4,13,2,0.229,0.865,0.154,0.268066
4,13,3,0.229,0.865,0.154,0.077881
4,13,3,0.229,0.865,0.154,0.028381
4,13,3,0.229,0.865,0.154,0.856689
4,13,4,0.229,0.865,0.154,0.420471
4,13,5,0.229,0.865,0.154,0.961029
4,13,6,0.229,0.865,0.154,0.677124
4,13,7,0.229,0.865,0.154,0.855255
4,13,8,0.229,0.865,0.154,0.993439
4,13,9,0.229,0.865,0.154,0.957794
4,13,10,0.229,0.865,0.154,0.981323
4,13,11,0.229,0.865,0.154,0.938538
4,13,12,0.229,0.865,0.154,0.867157
5,9,0,0.22,0.871,0.172,0.346985
5,9,1,0.22,0.871,0.172,0.083405
5,9,1,0.22,0.871,0.172,0.214508
5,9,1,0.22,0.871,0.172,0.336273
5,9,2,0.22,0.871,0.172,0.291046
5,9,3,0.22,0.871,0.172,0.094086
5,9,3,0.22,0.871,0.172,0.916107
5,9,4,0.22,0.871,0.172,0.993225
5,9,5,0.22,0.871,0.172,0.318878
5,9,6,0.22,0.871,0.172,0.14679
5,9,6,0.22,0.871,0.172,0.77533
5,9,6,0.22,0.871,0.172,0.424225
5,9,7,0.22,0.871,0.172,0.250397
5,9,8,0.22,0.871,0.172,0.18277
5,9,8,0.22,0.871,0.172,0.679352
5,9,8,0.22,0.871,0.172,0.851044
6,19,0,0.22,0.863,0.181,0.644226
6,19,1,0.22,0.863,0.181,0.270264
6,19,2,0.22,0.863,0.181,0.200012
6,19,2,0.22,0.863,0.181,0.902649
6,19,3,0.22,0.863,0.181,0.899445
6,19,4,0.22,0.863,0.181,0.385956
6,19,5,0.22,0.863,0.181,0.961884
6,19,6,0.22,0.863,0.181,0.964386
6,19,7,0.22,0.863,0.181,0.697052
6,19,8,0.22,0.863,0.181,0.621002
6,19,9,0.22,0.863,0.181,0.984924
6,19,10,0.22,0.863,0.181,0.930145
6,19,11,0.22,0.863,0.181,0.310486
6,19,12,0.22,0.863,0.181,0.046021
6,19,12,0.22,0.863,0.181,0.076202
6,19,12,0.22,0.863,0.181,0.685303
6,19,13,0.22,0.863,0.181,0.054321
6,19,13,0.22,0.863,0.181,0.517212
6,19,13,0.22,0.863,0.181,0.236725
6,19,14,0.22,0.863,0.181,0.394684
6,19,15,0.22,0.863,0.181,0.780243
6,19,16,0.22,0.863,0.181,0.940277
6,19,17,0.22,0.863,0.181,0.663208
6,19,18,0.22,0.863,0.181,0.162048
6,19,18,0.22,0.863,0.181,0.704315
6,19,18,0.22,0.863,0.181,0.538788
7,8,0,0.209,0.866,0.153,0.873505
7,8,1,0.209,0.866,0.153,0.914001
7,8,2,0.209,0.866,0.153,0.48587
7,8,3,0.209,0.866,0.153,0.740997
7,8,4,0.209,0.866,0.153,0.401642
7,8,5,0.209,0.866,0.153,0.777069
7,8,6,0.209,0.866,0.153,0.65799
7,8,7,0.209,0.866,0.153,0.695282
8,10,0,0.223,0.887,0.165,0.679108
8,10,1,0.223,0.887,0.165,0.146057
8,10,1,0.223,0.887,0.165,0.102783
8,10,1,0.223,0.887,0.165,0.938904
8,10,2,0.223,0.887,0.165,0.871704
8,10,3,0.223,0.887,0.165,0.782227
8,10,4,0.223,0.887,0.165,0.102753
8,10,4,0.223,0.887,0.165,0.952148
8,10,5,0.223,0.887,0.165,0.602203
8,10,6,0.223,0.887,0.165,0.414673
8,10,7,0.223,0.887,0.165,0.669922
8,10,8,0.223,0.887,0.165,0.688965
8,10,9,0.223,0.887,0.165,0.317139
9,13,0,0.199,0.871,0.156,0.915405
9,13,1,0.199,0.871,0.156,0.67865
9,13,2,0.199,0.871,0.156,0.573303
9,13,3,0.199,0.871,0.156,0.635986
9,13,4,0.199,0.871,0.156,0.706879
9,13,5,0.199,0.871,0.156,0.906067
9,13,6,0.199,0.871,0.156,0.868774
9,13,7,0.199,0.871,0.156,0.792664
9,13,8,0.199,0.871,0.156,0.424164
9,13,9,0.199,0.871,0.156,0.797333
9,13,10,0.199,0.871,0.156,0.877502
9,13,11,0.199,0.871,0.156,0.328522
9,13,12,0.199,0.871,0.156,0.837952
10,7,0,0.2,0.876,0.158,0.214264
10,7,1,0.2,0.876,0.158,0.109741
10,7,1,0.2,0.876,0.158,0.640442
10,7,1,0.2,0.876,0.158,0.771454
10,7,2,0.2,0.876,0.158,0.420929
10,7,3,0.2,0.876,0.158,0.799225
10,7,4,0.2,0.876,0.158,0.84198
10,7,5,0.2,0.876,0.158,0.254669
10,7,6,0.2,0.876,0.158,0.751648
11,2,0,0.194,0.867,0.189,0.400513
11,2,1,0.194,0.867,0.189,0.707977
12,19,0,0.221,0.877,0.142,0.886139
12,19,1,0.221,0.877,0.142,0.276154
12,19,2,0.221,0.877,0.142,0.574707
12,19,3,0.221,0.877,0.142,0.075195
12,19,3,0.221,0.877,0.142,0.154663
12,19,3,0.221,0.877,0.142,0.796814
12,19,4,0.221,0.877,0.142,0.269531
12,19,5,0.221,0.877,0.142,0.031677
12,19,5,0.221,0.877,0.142,0.390808
12,19,5,0.221,0.877,0.142,0.24942
12,19,6,0.221,0.877,0.142,0.039856
12,19,6,0.221,0.877,0.142,0.75354
12,19,6,0.221,0.877,0.142,0.548187
12,19,7,0.221,0.877,0.142,0.819458
12,19,8,0.221,0.877,0.142,0.365601
12,19,9,0.221,0.877,0.142,0.005585
12,19,9,0.221,0.877,0.142,0.023041
12,19,9,0.221,0.877,0.142,0.786072
12,19,10,0.221,0.877,0.142,0.629608
12,19,11,0.221,0.877,0.142,0.559906
12,19,12,0.221,0.877,0.142,0.653931
12,19,13,0.221,0.877,0.142,0.484833
12,19,14,0.221,0.877,0.142,0.338928
12,19,15,0.221,0.877,0.142,0.59906
12,19,16,0.221,0.877,0.142,0.378052
12,19,17,0.221,0.877,0.142,0.364075
12,19,18,0.221,0.877,0.142,0.740417
13,8,0,0.232,0.87,0.181,0.40802
13,8,1,0.232,0.87,0.181,0.765778
13,8,2,0.232,0.87,0.181,0.102753
13,8,2,0.232,0.87,0.181,0.750702
13,8,2,0.232,0.87,0.181,0.228485
13,8,3,0.232,0.87,0.181,0.524414
13,8,4,0.232,0.87,0.181,0.192566
13,8,4,0.232,0.87,0.181,0.765472
13,8,4,0.232,0.87,0.181,0.774689
13,8,5,0.232,0.87,0.181,0.660614
13,8,6,0.232,0.87,0.181,0.875763
13,8,7,0.232,0.87,0.181,0.184418
13,8,7,0.232,0.87,0.181,0.389374
13,8,7,0.232,0.87,0.181,0.772064
14,7,0,0.219,0.871,0.161,0.008759
14,7,0,0.219,0.871,0.161,0.043427
14,7,0,0.219,0.871,0.161,0.931305
14,7,1,0.219,0.871,0.161,0.861694
14,7,2,0.219,0.871,0.161,0.210236
14,7,2,0.219,0.871,0.161,0.561951
14,7,2,0.219,0.871,0.161,0.021057
14,7,2,0.219,0.871,0.161,0.955231
14,7,3,0.219,0.871,0.161,0.784485
14,7,4,0.219,0.871,0.161,0.34259
14,7,5,0.219,0.871,0.161,0.802734
14,7,6,0.219,0.871,0.161,0.866547
15,15,0,0.218,0.879,0.17,0.911621
15,15,1,0.218,0.879,0.17,0.571838
15,15,2,0.218,0.879,0.17,0.041931
15,15,2,0.218,0.879,0.17,0.333649
15,15,2,0.218,0.879,0.17,0.235809
15,15,3,0.218,0.879,0.17,0.002777
15,15,3,0.218,0.879,0.17,0.646179
15,15,3,0.218,0.879,0.17,0.707336
15,15,4,0.218,0.879,0.17,0.751617
15,15,5,0.218,0.879,0.17,0.924072
15,15,6,0.218,0.879,0.17,0.597076
15,15,7,0.218,0.879,0.17,0.487762
15,15,8,0.218,0.879,0.17,0.532806
15,15,9,0.218,0.879,0.17,0.025482
15,15,9,0.218,0.879,0.17,0.007416
15,15,9,0.218,0.879,0.17,0.849915
15,15,10,0.218,0.879,0.17,0.565613
15,15,11,0.218,0.879,0.17,0.672882
15,15,12,0.218,0.879,0.17,0.68808
15,15,13,0.218,0.879,0.17,0.840881
15,15,14,0.218,0.879,0.17,0.703705
16,8,0,0.201,0.854,0.167,0.724792
16,8,1,0.201,0.854,0.167,0.148682
16,8,1,0.201,0.854,0.167,0.553619
16,8,1,0.201,0.854,0.167,0.231262
16,8,2,0.201,0.854,0.167,0.747131
16,8,3,0.201,0.854,0.167,0.795013
16,8,4,0.201,0.854,0.167,0.783875
16,8,5,0.201,0.854,0.167,0.508331
16,8,6,0.201,0.854,0.167,0.648132
16,8,7,0.201,0.854,0.167,0.412567
17,16,0,0.22,0.885,0.159,0.478973
17,16,1,0.22,0.885,0.159,0.49292
17,16,2,0.22,0.885,0.159,0.11084
17,16,2,0.22,0.885,0.159,0.361023
17,16,2,0.22,0.885,0.159,0.125427
17,16,2,0.22,0.885,0.159,0.60379
17,16,3,0.22,0.885,0.159,0.220551
17,16,4,0.22,0.885,0.159,0.689575
17,16,5,0.22,0.885,0.159,0.715668
17,16,6,0.22,0.885,0.159,0.699402
17,16,7,0.22,0.885,0.159,0.711456
17,16,8,0.22,0.885,0.159,0.593201
17,16,9,0.22,0.885,0.159,0.899292
17,16,10,0.22,0.885,0.159,0.299225
17,16,11,0.22,0.885,0.159,0.797607
17,16,12,0.22,0.885,0.159,0.143372
17,16,12,0.22,0.885,0.159,0.520447
17,16,12,0.22,0.885,0.159,0.017944
17,16,12,0.22,0.885,0.159,0.004242
17,16,13,0.22,0.885,0.159,0.39328
17,16,14,0.22,0.885,0.159,0.416168
17,16,15,0.22,0.885,0.159,0.765167
18,10,0,0.213,0.871,0.173,0.111786
18,10,0,0.213,0.871,0.173,0.697144
18,10,0,0.213,0.871,0.173,0.523682
18,10,1,0.213,0.871,0.173,0.710022
18,10,2,0.213,0.871,0.173,0.808899
18,10,3,0.213,0.871,0.173,0.189392
18,10,3,0.213,0.871,0.173,0.234283
18,10,3,0.213,0.871,0.173,0.42572
18,10,4,0.213,0.871,0.173,0.80304
18,10,5,0.213,0.871,0.173,0.19574
18,10,5,0.213,0.871,0.173,0.573822
18,10,5,0.213,0.871,0.173,0.414032
18,10,6,0.213,0.871,0.173,0.648193
18,10,7,0.213,0.871,0.173,0.313751
18,10,8,0.213,0.871,0.173,0.28952
18,10,9,0.213,0.871,0.173,0.838257
19,5,0,0.203,0.874,0.147,0.545105
19,5,1,0.203,0.874,0.147,0.616913
19,5,2,0.203,0.874,0.147,0.529724
19,5,3,0.203,0.874,0.147,0.414948
19,5,4,0.203,0.874,0.147,0.623657
20,16,0,0.203,0.875,0.159,0.910492
20,16,1,0.203,0.875,0.159,0.864777
20,16,2,0.203,0.875,0.159,0.519989
20,16,3,0.203,0.875,0.159,0.4953
20,16,4,0.203,0.875,0.159,0.166046
20,16,4,0.203,0.875,0.159,0.560944
20,16,4,0.203,0.875,0.159,0.897705
20,16,5,0.203,0.875,0.159,0.946991
20,16,6,0.203,0.875,0.159,0.882507
20,16,7,0.203,0.875,0.159,0.217957
20,16,8,0.203,0.875,0.159,0.270081
20,16,9,0.203,0.875,0.159,0.308807
20,16,10,0.203,0.875,0.159,0.94043
20,16,11,0.203,0.875,0.159,0.292389
20,16,12,0.203,0.875,0.159,0.093658
20,16,12,0.203,0.875,0.159,0.733368
20,16,12,0.203,0.875,0.159,0.471741
20,16,13,0.203,0.875,0.159,0.505646
20,16,14,0.203,0.875,0.159,0.274353
20,16,15,0.203,0.875,0.159,0.125641
20,16,15,0.203,0.875,0.159,0.668396
20,16,15,0.203,0.875,0.159,0.436523
21,6,0,0.224,0.868,0.161,0.730164
21,6,1,0.224,0.868,0.161,0.040894
21,6,1,0.224,0.868,0.161,0.254059
21,6,1,0.224,0.868,0.161,0.126648
21,6,1,0.224,0.868,0.161,0.425537
21,6,2,0.224,0.868,0.161,0.897369
21,6,3,0.224,0.868,0.161,0.262512
21,6,4,0.224,0.868,0.161,0.858337
21,6,5,0.224,0.868,0.161,0.177887
21,6,5,0.224,0.868,0.161,0.490234
21,6,5,0.224,0.868,0.161,0.180634
22,11,0,0.213,0.886,0.179,0.407806
22,11,1,0.213,0.886,0.179,0.224884
22,11,2,0.213,0.886,0.179,0.355194
22,11,3,0.213,0.886,0.179,0.419586
22,11,4,0.213,0.886,0.179,0.45282
22,11,5,0.213,0.886,0.179,0.007721
22,11,5,0.213,0.886,0.179,0.851074
22,11,5,0.213,0.886,0.179,0.906769
22,11,6,0.213,0.886,0.179,0.308533
22,11,7,0.213,0.886,0.179,0.00351
22,11,7,0.213,0.886,0.179,0.129883
22,11,7,0.213,0.886,0.179,0.17514
22,11,7,0.213,0.886,0.179,0.810242
22,11,8,0.213,0.886,0.179,0.24472
22,11,9,0.213,0.886,0.179,0.056061
22,11,9,0.213,0.886,0.179,0.285736
22,11,9,0.213,0.886,0.179,0.724884
22,11,10,0.213,0.886,0.179,0.519531
23,1,0,0.201,0.886,0.163,0.624969
24,12,0,0.204,0.882,0.181,0.767822
24,12,1,0.204,0.882,0.181,0.403931
24,12,2,0.204,0.882,0.181,0.726257
