learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.834320068,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.480529785,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.616149902,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.91897583,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.143707275,0.80166626,0.905029297,N/A,No Rating Submission
2,8,1,0.201,0.881,0.16,0.138916016,0.270080566,0.145446777,0,
2,8,2,0.201,0.881,0.16,0.838684082,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.510375977,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.012512207,0.533355713,0.723052979,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.872436523,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.195648193,0.907867432,N/A,N/A,No Recommendation Follow
2,8,7,0.201,0.881,0.16,0.648193359,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.423217773,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.531402588,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.966949463,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.523681641,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.966918945,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.640380859,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.568023682,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.694885254,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.199951172,0.994598389,N/A,N/A,No Recommendation Follow
3,10,9,0.215,0.875,0.15,0.066680908,0.467437744,0.909118652,N/A,No Rating Submission
4,13,0,0.229,0.865,0.154,0.307312012,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.256561279,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.304290771,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.089202881,0.678375244,0.293548584,N/A,No Rating Submission
4,13,4,0.229,0.865,0.154,0.12310791,0.723724365,0.964019775,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.648071289,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.411468506,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.540161133,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.103424072,0.852264404,0.29876709,N/A,No Rating Submission
4,13,9,0.229,0.865,0.154,0.153900146,0.708404541,0.769317627,N/A,No Rating Submission
